Phase,ConfigID,ProblemTag,Folder,FolderExists,ExpectedRuns,FoundRuns,MissingRuns,ExtraRuns,PrefixMismatch,MetricChecked,MetricMissing,Status
A,A02,WFG5_M3,/home/pedro/desenvolvimento/ivfspea2/data/tuning_ivfspea2v2/phaseA/IVFSPEA2V2_A02_WFG5_M3,True,30,30,0,0,0,30,0,OK
A,A02,MaF1_M3,/home/pedro/desenvolvimento/ivfspea2/data/tuning_ivfspea2v2/phaseA/IVFSPEA2V2_A02_MaF1_M3,True,30,30,0,0,0,30,0,OK
A,A02,MaF5_M3,/home/pedro/desenvolvimento/ivfspea2/data/tuning_ivfspea2v2/phaseA/IVFSPEA2V2_A02_MaF5_M3,True,30,30,0,0,0,30,0,OK
A,A03,ZDT1_M2,/home/pedro/desenvolvimento/ivfspea2/data/tuning_ivfspea2v2/phaseA/IVFSPEA2V2_A03_ZDT1_M2,True,30,30,0,0,0,30,0,OK
A,A03,ZDT6_M2,/home/pedro/desenvolvimento/ivfspea2/data/tuning_ivfspea2v2/phaseA/IVFSPEA2V2_A03_ZDT6_M2,True,30,30,0,0,0,30,0,OK
A,A03,WFG4_M2,/home/pedro/desenvolvimento/ivfspea2/data/tuning_ivfspea2v2/phaseA/IVFSPEA2V2_A03_WFG4_M2,True,30,30,0,0,0,30,0,OK
A,A03,WFG9_M2,/home/pedro/desenvolvimento/ivfspea2/data/tuning_ivfspea2v2/phaseA/IVFSPEA2V2_A03_WFG9_M2,True,30,30,0,0,0,30,0,OK
A,A03,DTLZ1_M3,/home/pedro/desenvolvimento/ivfspea2/data/tuning_ivfspea2v2/phaseA/IVFSPEA2V2_A03_DTLZ1_M3,True,30,30,0,0,0,30,0,OK
A,A03,DTLZ2_M3,/home/pedro/desenvolvimento/ivfspea2/data/tuning_ivfspea2v2/phaseA/IVFSPEA2V2_A03_DTLZ2_M3,True,30,30,0,0,0,30,0,OK
A,A03,DTLZ4_M3,/home/pedro/desenvolvimento/ivfspea2/data/tuning_ivfspea2v2/phaseA/IVFSPEA2V2_A03_DTLZ4_M3,True,30,30,0,0,0,30,0,OK
A,A03,DTLZ7_M3,/home/pedro/desenvolvimento/ivfspea2/data/tuning_ivfspea2v2/phaseA/IVFSPEA2V2_A03_DTLZ7_M3,True,30,30,0,0,0,30,0,OK
A,A03,WFG2_M3,/home/pedro/desenvolvimento/ivfspea2/data/tuning_ivfspea2v2/phaseA/IVFSPEA2V2_A03_WFG2_M3,True,30,30,0,0,0,30,0,OK
A,A03,WFG5_M3,/home/pedro/desenvolvimento/ivfspea2/data/tuning_ivfspea2v2/phaseA/IVFSPEA2V2_A03_WFG5_M3,True,30,30,0,0,0,30,0,OK
A,A03,MaF1_M3,/home/pedro/desenvolvimento/ivfspea2/data/tuning_ivfspea2v2/phaseA/IVFSPEA2V2_A03_MaF1_M3,True,30,30,0,0,0,30,0,OK
A,A03,MaF5_M3,/home/pedro/desenvolvimento/ivfspea2/data/tuning_ivfspea2v2/phaseA/IVFSPEA2V2_A03_MaF5_M3,True,30,30,0,0,0,30,0,OK
A,A04,ZDT1_M2,/home/pedro/desenvolvimento/ivfspea2/data/tuning_ivfspea2v2/phaseA/IVFSPEA2V2_A04_ZDT1_M2,True,30,30,0,0,0,30,0,OK
A,A04,ZDT6_M2,/home/pedro/desenvolvimento/ivfspea2/data/tuning_ivfspea2v2/phaseA/IVFSPEA2V2_A04_ZDT6_M2,True,30,30,0,0,0,30,0,OK
A,A04,WFG4_M2,/home/pedro/desenvolvimento/ivfspea2/data/tuning_ivfspea2v2/phaseA/IVFSPEA2V2_A04_WFG4_M2,True,30,30,0,0,0,30,0,OK
A,A04,WFG9_M2,/home/pedro/desenvolvimento/ivfspea2/data/tuning_ivfspea2v2/phaseA/IVFSPEA2V2_A04_WFG9_M2,True,30,30,0,0,0,30,0,OK
A,A04,DTLZ1_M3,/home/pedro/desenvolvimento/ivfspea2/data/tuning_ivfspea2v2/phaseA/IVFSPEA2V2_A04_DTLZ1_M3,True,30,30,0,0,0,30,0,OK
A,A04,DTLZ2_M3,/home/pedro/desenvolvimento/ivfspea2/data/tuning_ivfspea2v2/phaseA/IVFSPEA2V2_A04_DTLZ2_M3,True,30,30,0,0,0,30,0,OK
A,A04,DTLZ4_M3,/home/pedro/desenvolvimento/ivfspea2/data/tuning_ivfspea2v2/phaseA/IVFSPEA2V2_A04_DTLZ4_M3,True,30,30,0,0,0,30,0,OK
A,A04,DTLZ7_M3,/home/pedro/desenvolvimento/ivfspea2/data/tuning_ivfspea2v2/phaseA/IVFSPEA2V2_A04_DTLZ7_M3,True,30,30,0,0,0,30,0,OK
A,A04,WFG2_M3,/home/pedro/desenvolvimento/ivfspea2/data/tuning_ivfspea2v2/phaseA/IVFSPEA2V2_A04_WFG2_M3,True,30,30,0,0,0,30,0,OK
A,A04,WFG5_M3,/home/pedro/desenvolvimento/ivfspea2/data/tuning_ivfspea2v2/phaseA/IVFSPEA2V2_A04_WFG5_M3,True,30,30,0,0,0,30,0,OK
A,A04,MaF1_M3,/home/pedro/desenvolvimento/ivfspea2/data/tuning_ivfspea2v2/phaseA/IVFSPEA2V2_A04_MaF1_M3,True,30,30,0,0,0,30,0,OK
A,A04,MaF5_M3,/home/pedro/desenvolvimento/ivfspea2/data/tuning_ivfspea2v2/phaseA/IVFSPEA2V2_A04_MaF5_M3,True,30,30,0,0,0,30,0,OK
A,A05,ZDT1_M2,/home/pedro/desenvolvimento/ivfspea2/data/tuning_ivfspea2v2/phaseA/IVFSPEA2V2_A05_ZDT1_M2,True,30,30,0,0,0,30,0,OK
A,A05,ZDT6_M2,/home/pedro/desenvolvimento/ivfspea2/data/tuning_ivfspea2v2/phaseA/IVFSPEA2V2_A05_ZDT6_M2,True,30,30,0,0,0,30,0,OK
A,A05,WFG4_M2,/home/pedro/desenvolvimento/ivfspea2/data/tuning_ivfspea2v2/phaseA/IVFSPEA2V2_A05_WFG4_M2,True,30,30,0,0,0,30,0,OK
A,A05,WFG9_M2,/home/pedro/desenvolvimento/ivfspea2/data/tuning_ivfspea2v2/phaseA/IVFSPEA2V2_A05_WFG9_M2,True,30,30,0,0,0,30,0,OK
A,A05,DTLZ1_M3,/home/pedro/desenvolvimento/ivfspea2/data/tuning_ivfspea2v2/phaseA/IVFSPEA2V2_A05_DTLZ1_M3,True,30,30,0,0,0,30,0,OK
A,A05,DTLZ2_M3,/home/pedro/desenvolvimento/ivfspea2/data/tuning_ivfspea2v2/phaseA/IVFSPEA2V2_A05_DTLZ2_M3,True,30,30,0,0,0,30,0,OK
A,A05,DTLZ4_M3,/home/pedro/desenvolvimento/ivfspea2/data/tuning_ivfspea2v2/phaseA/IVFSPEA2V2_A05_DTLZ4_M3,True,30,30,0,0,0,30,0,OK
A,A05,DTLZ7_M3,/home/pedro/desenvolvimento/ivfspea2/data/tuning_ivfspea2v2/phaseA/IVFSPEA2V2_A05_DTLZ7_M3,True,30,30,0,0,0,30,0,OK
A,A05,WFG2_M3,/home/pedro/desenvolvimento/ivfspea2/data/tuning_ivfspea2v2/phaseA/IVFSPEA2V2_A05_WFG2_M3,True,30,30,0,0,0,30,0,OK
A,A05,WFG5_M3,/home/pedro/desenvolvimento/ivfspea2/data/tuning_ivfspea2v2/phaseA/IVFSPEA2V2_A05_WFG5_M3,True,30,30,0,0,0,30,0,OK
A,A05,MaF1_M3,/home/pedro/desenvolvimento/ivfspea2/data/tuning_ivfspea2v2/phaseA/IVFSPEA2V2_A05_MaF1_M3,True,30,30,0,0,0,30,0,OK
A,A05,MaF5_M3,/home/pedro/desenvolvimento/ivfspea2/data/tuning_ivfspea2v2/phaseA/IVFSPEA2V2_A05_MaF5_M3,True,30,30,0,0,0,30,0,OK
A,A06,ZDT1_M2,/home/pedro/desenvolvimento/ivfspea2/data/tuning_ivfspea2v2/phaseA/IVFSPEA2V2_A06_ZDT1_M2,True,30,30,0,0,0,30,0,OK
A,A06,ZDT6_M2,/home/pedro/desenvolvimento/ivfspea2/data/tuning_ivfspea2v2/phaseA/IVFSPEA2V2_A06_ZDT6_M2,True,30,30,0,0,0,30,0,OK
A,A06,WFG4_M2,/home/pedro/desenvolvimento/ivfspea2/data/tuning_ivfspea2v2/phaseA/IVFSPEA2V2_A06_WFG4_M2,True,30,30,0,0,0,30,0,OK
A,A06,WFG9_M2,/home/pedro/desenvolvimento/ivfspea2/data/tuning_ivfspea2v2/phaseA/IVFSPEA2V2_A06_WFG9_M2,True,30,30,0,0,0,30,0,OK
A,A06,DTLZ1_M3,/home/pedro/desenvolvimento/ivfspea2/data/tuning_ivfspea2v2/phaseA/IVFSPEA2V2_A06_DTLZ1_M3,True,30,30,0,0,0,30,0,OK
A,A06,DTLZ2_M3,/home/pedro/desenvolvimento/ivfspea2/data/tuning_ivfspea2v2/phaseA/IVFSPEA2V2_A06_DTLZ2_M3,True,30,30,0,0,0,30,0,OK
A,A06,DTLZ4_M3,/home/pedro/desenvolvimento/ivfspea2/data/tuning_ivfspea2v2/phaseA/IVFSPEA2V2_A06_DTLZ4_M3,True,30,30,0,0,0,30,0,OK
A,A06,DTLZ7_M3,/home/pedro/desenvolvimento/ivfspea2/data/tuning_ivfspea2v2/phaseA/IVFSPEA2V2_A06_DTLZ7_M3,True,30,30,0,0,0,30,0,OK
A,A06,WFG2_M3,/home/pedro/desenvolvimento/ivfspea2/data/tuning_ivfspea2v2/phaseA/IVFSPEA2V2_A06_WFG2_M3,True,30,30,0,0,0,30,0,OK
A,A06,WFG5_M3,/home/pedro/desenvolvimento/ivfspea2/data/tuning_ivfspea2v2/phaseA/IVFSPEA2V2_A06_WFG5_M3,True,30,30,0,0,0,30,0,OK
A,A06,MaF1_M3,/home/pedro/desenvolvimento/ivfspea2/data/tuning_ivfspea2v2/phaseA/IVFSPEA2V2_A06_MaF1_M3,True,30,30,0,0,0,30,0,OK
A,A06,MaF5_M3,/home/pedro/desenvolvimento/ivfspea2/data/tuning_ivfspea2v2/phaseA/IVFSPEA2V2_A06_MaF5_M3,True,30,30,0,0,0,30,0,OK
A,A07,ZDT1_M2,/home/pedro/desenvolvimento/ivfspea2/data/tuning_ivfspea2v2/phaseA/IVFSPEA2V2_A07_ZDT1_M2,True,30,30,0,0,0,30,0,OK
A,A07,ZDT6_M2,/home/pedro/desenvolvimento/ivfspea2/data/tuning_ivfspea2v2/phaseA/IVFSPEA2V2_A07_ZDT6_M2,True,30,30,0,0,0,30,0,OK
A,A07,WFG4_M2,/home/pedro/desenvolvimento/ivfspea2/data/tuning_ivfspea2v2/phaseA/IVFSPEA2V2_A07_WFG4_M2,True,30,30,0,0,0,30,0,OK
A,A07,WFG9_M2,/home/pedro/desenvolvimento/ivfspea2/data/tuning_ivfspea2v2/phaseA/IVFSPEA2V2_A07_WFG9_M2,True,30,30,0,0,0,30,0,OK
A,A07,DTLZ1_M3,/home/pedro/desenvolvimento/ivfspea2/data/tuning_ivfspea2v2/phaseA/IVFSPEA2V2_A07_DTLZ1_M3,True,30,30,0,0,0,30,0,OK
A,A07,DTLZ2_M3,/home/pedro/desenvolvimento/ivfspea2/data/tuning_ivfspea2v2/phaseA/IVFSPEA2V2_A07_DTLZ2_M3,True,30,30,0,0,0,30,0,OK
A,A07,DTLZ4_M3,/home/pedro/desenvolvimento/ivfspea2/data/tuning_ivfspea2v2/phaseA/IVFSPEA2V2_A07_DTLZ4_M3,True,30,30,0,0,0,30,0,OK
A,A07,DTLZ7_M3,/home/pedro/desenvolvimento/ivfspea2/data/tuning_ivfspea2v2/phaseA/IVFSPEA2V2_A07_DTLZ7_M3,True,30,30,0,0,0,30,0,OK
A,A07,WFG2_M3,/home/pedro/desenvolvimento/ivfspea2/data/tuning_ivfspea2v2/phaseA/IVFSPEA2V2_A07_WFG2_M3,True,30,30,0,0,0,30,0,OK
A,A07,WFG5_M3,/home/pedro/desenvolvimento/ivfspea2/data/tuning_ivfspea2v2/phaseA/IVFSPEA2V2_A07_WFG5_M3,True,30,30,0,0,0,30,0,OK
A,A07,MaF1_M3,/home/pedro/desenvolvimento/ivfspea2/data/tuning_ivfspea2v2/phaseA/IVFSPEA2V2_A07_MaF1_M3,True,30,30,0,0,0,30,0,OK
A,A07,MaF5_M3,/home/pedro/desenvolvimento/ivfspea2/data/tuning_ivfspea2v2/phaseA/IVFSPEA2V2_A07_MaF5_M3,True,30,30,0,0,0,30,0,OK
A,A08,ZDT1_M2,/home/pedro/desenvolvimento/ivfspea2/data/tuning_ivfspea2v2/phaseA/IVFSPEA2V2_A08_ZDT1_M2,True,30,30,0,0,0,30,0,OK
A,A08,ZDT6_M2,/home/pedro/desenvolvimento/ivfspea2/data/tuning_ivfspea2v2/phaseA/IVFSPEA2V2_A08_ZDT6_M2,True,30,30,0,0,0,30,0,OK
A,A08,WFG4_M2,/home/pedro/desenvolvimento/ivfspea2/data/tuning_ivfspea2v2/phaseA/IVFSPEA2V2_A08_WFG4_M2,True,30,30,0,0,0,30,0,OK
A,A08,WFG9_M2,/home/pedro/desenvolvimento/ivfspea2/data/tuning_ivfspea2v2/phaseA/IVFSPEA2V2_A08_WFG9_M2,True,30,30,0,0,0,30,0,OK
A,A08,DTLZ1_M3,/home/pedro/desenvolvimento/ivfspea2/data/tuning_ivfspea2v2/phaseA/IVFSPEA2V2_A08_DTLZ1_M3,True,30,30,0,0,0,30,0,OK
A,A08,DTLZ2_M3,/home/pedro/desenvolvimento/ivfspea2/data/tuning_ivfspea2v2/phaseA/IVFSPEA2V2_A08_DTLZ2_M3,True,30,30,0,0,0,30,0,OK
A,A08,DTLZ4_M3,/home/pedro/desenvolvimento/ivfspea2/data/tuning_ivfspea2v2/phaseA/IVFSPEA2V2_A08_DTLZ4_M3,True,30,30,0,0,0,30,0,OK
A,A08,DTLZ7_M3,/home/pedro/desenvolvimento/ivfspea2/data/tuning_ivfspea2v2/phaseA/IVFSPEA2V2_A08_DTLZ7_M3,True,30,30,0,0,0,30,0,OK
A,A08,WFG2_M3,/home/pedro/desenvolvimento/ivfspea2/data/tuning_ivfspea2v2/phaseA/IVFSPEA2V2_A08_WFG2_M3,True,30,30,0,0,0,30,0,OK
A,A08,WFG5_M3,/home/pedro/desenvolvimento/ivfspea2/data/tuning_ivfspea2v2/phaseA/IVFSPEA2V2_A08_WFG5_M3,True,30,30,0,0,0,30,0,OK
A,A08,MaF1_M3,/home/pedro/desenvolvimento/ivfspea2/data/tuning_ivfspea2v2/phaseA/IVFSPEA2V2_A08_MaF1_M3,True,30,30,0,0,0,30,0,OK
A,A08,MaF5_M3,/home/pedro/desenvolvimento/ivfspea2/data/tuning_ivfspea2v2/phaseA/IVFSPEA2V2_A08_MaF5_M3,True,30,30,0,0,0,30,0,OK
A,A09,ZDT1_M2,/home/pedro/desenvolvimento/ivfspea2/data/tuning_ivfspea2v2/phaseA/IVFSPEA2V2_A09_ZDT1_M2,True,30,30,0,0,0,30,0,OK
A,A09,ZDT6_M2,/home/pedro/desenvolvimento/ivfspea2/data/tuning_ivfspea2v2/phaseA/IVFSPEA2V2_A09_ZDT6_M2,True,30,30,0,0,0,30,0,OK
A,A09,WFG4_M2,/home/pedro/desenvolvimento/ivfspea2/data/tuning_ivfspea2v2/phaseA/IVFSPEA2V2_A09_WFG4_M2,True,30,30,0,0,0,30,0,OK
A,A09,WFG9_M2,/home/pedro/desenvolvimento/ivfspea2/data/tuning_ivfspea2v2/phaseA/IVFSPEA2V2_A09_WFG9_M2,True,30,30,0,0,0,30,0,OK
A,A09,DTLZ1_M3,/home/pedro/desenvolvimento/ivfspea2/data/tuning_ivfspea2v2/phaseA/IVFSPEA2V2_A09_DTLZ1_M3,True,30,30,0,0,0,30,0,OK
A,A09,DTLZ2_M3,/home/pedro/desenvolvimento/ivfspea2/data/tuning_ivfspea2v2/phaseA/IVFSPEA2V2_A09_DTLZ2_M3,True,30,30,0,0,0,30,0,OK
A,A09,DTLZ4_M3,/home/pedro/desenvolvimento/ivfspea2/data/tuning_ivfspea2v2/phaseA/IVFSPEA2V2_A09_DTLZ4_M3,True,30,30,0,0,0,30,0,OK
A,A09,DTLZ7_M3,/home/pedro/desenvolvimento/ivfspea2/data/tuning_ivfspea2v2/phaseA/IVFSPEA2V2_A09_DTLZ7_M3,True,30,30,0,0,0,30,0,OK
A,A09,WFG2_M3,/home/pedro/desenvolvimento/ivfspea2/data/tuning_ivfspea2v2/phaseA/IVFSPEA2V2_A09_WFG2_M3,True,30,30,0,0,0,30,0,OK
A,A09,WFG5_M3,/home/pedro/desenvolvimento/ivfspea2/data/tuning_ivfspea2v2/phaseA/IVFSPEA2V2_A09_WFG5_M3,True,30,30,0,0,0,30,0,OK
A,A09,MaF1_M3,/home/pedro/desenvolvimento/ivfspea2/data/tuning_ivfspea2v2/phaseA/IVFSPEA2V2_A09_MaF1_M3,True,30,30,0,0,0,30,0,OK
A,A09,MaF5_M3,/home/pedro/desenvolvimento/ivfspea2/data/tuning_ivfspea2v2/phaseA/IVFSPEA2V2_A09_MaF5_M3,True,30,30,0,0,0,30,0,OK
A,A10,ZDT1_M2,/home/pedro/desenvolvimento/ivfspea2/data/tuning_ivfspea2v2/phaseA/IVFSPEA2V2_A10_ZDT1_M2,True,30,30,0,0,0,30,0,OK
A,A10,ZDT6_M2,/home/pedro/desenvolvimento/ivfspea2/data/tuning_ivfspea2v2/phaseA/IVFSPEA2V2_A10_ZDT6_M2,True,30,30,0,0,0,30,0,OK
A,A10,WFG4_M2,/home/pedro/desenvolvimento/ivfspea2/data/tuning_ivfspea2v2/phaseA/IVFSPEA2V2_A10_WFG4_M2,True,30,30,0,0,0,30,0,OK
A,A10,WFG9_M2,/home/pedro/desenvolvimento/ivfspea2/data/tuning_ivfspea2v2/phaseA/IVFSPEA2V2_A10_WFG9_M2,True,30,30,0,0,0,30,0,OK
A,A10,DTLZ1_M3,/home/pedro/desenvolvimento/ivfspea2/data/tuning_ivfspea2v2/phaseA/IVFSPEA2V2_A10_DTLZ1_M3,True,30,30,0,0,0,30,0,OK
A,A10,DTLZ2_M3,/home/pedro/desenvolvimento/ivfspea2/data/tuning_ivfspea2v2/phaseA/IVFSPEA2V2_A10_DTLZ2_M3,True,30,30,0,0,0,30,0,OK
A,A10,DTLZ4_M3,/home/pedro/desenvolvimento/ivfspea2/data/tuning_ivfspea2v2/phaseA/IVFSPEA2V2_A10_DTLZ4_M3,True,30,30,0,0,0,30,0,OK
A,A10,DTLZ7_M3,/home/pedro/desenvolvimento/ivfspea2/data/tuning_ivfspea2v2/phaseA/IVFSPEA2V2_A10_DTLZ7_M3,True,30,30,0,0,0,30,0,OK
A,A10,WFG2_M3,/home/pedro/desenvolvimento/ivfspea2/data/tuning_ivfspea2v2/phaseA/IVFSPEA2V2_A10_WFG2_M3,True,30,30,0,0,0,30,0,OK
A,A10,WFG5_M3,/home/pedro/desenvolvimento/ivfspea2/data/tuning_ivfspea2v2/phaseA/IVFSPEA2V2_A10_WFG5_M3,True,30,30,0,0,0,30,0,OK
A,A10,MaF1_M3,/home/pedro/desenvolvimento/ivfspea2/data/tuning_ivfspea2v2/phaseA/IVFSPEA2V2_A10_MaF1_M3,True,30,30,0,0,0,30,0,OK
A,A10,MaF5_M3,/home/pedro/desenvolvimento/ivfspea2/data/tuning_ivfspea2v2/phaseA/IVFSPEA2V2_A10_MaF5_M3,True,30,30,0,0,0,30,0,OK
A,A11,ZDT1_M2,/home/pedro/desenvolvimento/ivfspea2/data/tuning_ivfspea2v2/phaseA/IVFSPEA2V2_A11_ZDT1_M2,True,30,30,0,0,0,30,0,OK
A,A11,ZDT6_M2,/home/pedro/desenvolvimento/ivfspea2/data/tuning_ivfspea2v2/phaseA/IVFSPEA2V2_A11_ZDT6_M2,True,30,30,0,0,0,30,0,OK
A,A11,WFG4_M2,/home/pedro/desenvolvimento/ivfspea2/data/tuning_ivfspea2v2/phaseA/IVFSPEA2V2_A11_WFG4_M2,True,30,30,0,0,0,30,0,OK
A,A11,WFG9_M2,/home/pedro/desenvolvimento/ivfspea2/data/tuning_ivfspea2v2/phaseA/IVFSPEA2V2_A11_WFG9_M2,True,30,30,0,0,0,30,0,OK
A,A11,DTLZ1_M3,/home/pedro/desenvolvimento/ivfspea2/data/tuning_ivfspea2v2/phaseA/IVFSPEA2V2_A11_DTLZ1_M3,True,30,30,0,0,0,30,0,OK
A,A11,DTLZ2_M3,/home/pedro/desenvolvimento/ivfspea2/data/tuning_ivfspea2v2/phaseA/IVFSPEA2V2_A11_DTLZ2_M3,True,30,30,0,0,0,30,0,OK
A,A11,DTLZ4_M3,/home/pedro/desenvolvimento/ivfspea2/data/tuning_ivfspea2v2/phaseA/IVFSPEA2V2_A11_DTLZ4_M3,True,30,30,0,0,0,30,0,OK
A,A11,DTLZ7_M3,/home/pedro/desenvolvimento/ivfspea2/data/tuning_ivfspea2v2/phaseA/IVFSPEA2V2_A11_DTLZ7_M3,True,30,30,0,0,0,30,0,OK
A,A11,WFG2_M3,/home/pedro/desenvolvimento/ivfspea2/data/tuning_ivfspea2v2/phaseA/IVFSPEA2V2_A11_WFG2_M3,True,30,30,0,0,0,30,0,OK
A,A11,WFG5_M3,/home/pedro/desenvolvimento/ivfspea2/data/tuning_ivfspea2v2/phaseA/IVFSPEA2V2_A11_WFG5_M3,True,30,30,0,0,0,30,0,OK
A,A11,MaF1_M3,/home/pedro/desenvolvimento/ivfspea2/data/tuning_ivfspea2v2/phaseA/IVFSPEA2V2_A11_MaF1_M3,True,30,30,0,0,0,30,0,OK
A,A11,MaF5_M3,/home/pedro/desenvolvimento/ivfspea2/data/tuning_ivfspea2v2/phaseA/IVFSPEA2V2_A11_MaF5_M3,True,30,30,0,0,0,30,0,OK
A,A12,ZDT1_M2,/home/pedro/desenvolvimento/ivfspea2/data/tuning_ivfspea2v2/phaseA/IVFSPEA2V2_A12_ZDT1_M2,True,30,30,0,0,0,30,0,OK
A,A12,ZDT6_M2,/home/pedro/desenvolvimento/ivfspea2/data/tuning_ivfspea2v2/phaseA/IVFSPEA2V2_A12_ZDT6_M2,True,30,30,0,0,0,30,0,OK
A,A12,WFG4_M2,/home/pedro/desenvolvimento/ivfspea2/data/tuning_ivfspea2v2/phaseA/IVFSPEA2V2_A12_WFG4_M2,True,30,30,0,0,0,30,0,OK
A,A12,WFG9_M2,/home/pedro/desenvolvimento/ivfspea2/data/tuning_ivfspea2v2/phaseA/IVFSPEA2V2_A12_WFG9_M2,True,30,30,0,0,0,30,0,OK
A,A12,DTLZ1_M3,/home/pedro/desenvolvimento/ivfspea2/data/tuning_ivfspea2v2/phaseA/IVFSPEA2V2_A12_DTLZ1_M3,True,30,30,0,0,0,30,0,OK
A,A12,DTLZ2_M3,/home/pedro/desenvolvimento/ivfspea2/data/tuning_ivfspea2v2/phaseA/IVFSPEA2V2_A12_DTLZ2_M3,True,30,30,0,0,0,30,0,OK
A,A12,DTLZ4_M3,/home/pedro/desenvolvimento/ivfspea2/data/tuning_ivfspea2v2/phaseA/IVFSPEA2V2_A12_DTLZ4_M3,True,30,30,0,0,0,30,0,OK
A,A12,DTLZ7_M3,/home/pedro/desenvolvimento/ivfspea2/data/tuning_ivfspea2v2/phaseA/IVFSPEA2V2_A12_DTLZ7_M3,True,30,30,0,0,0,30,0,OK
A,A12,WFG2_M3,/home/pedro/desenvolvimento/ivfspea2/data/tuning_ivfspea2v2/phaseA/IVFSPEA2V2_A12_WFG2_M3,True,30,30,0,0,0,30,0,OK
